latitude,longitude,fips1,fips2,fips3,fips4,fips5,fips6
33.7291,-118.2383,060379800311051,,,,,
33.7293,-118.3243,060372974003008,,,,,
33.7293,-118.317,060372974003012,060372974001001,060372974003001,060372974003007,,
33.7293,-118.3145,060372974001000,060372974003006,,,,
33.7294,-118.3185,060372974003005,060372974003001,060372974003012,060372974003011,,
33.7297,-118.3034,060372970005013,060372970005012,060372970005001,060372970005000,,
33.7297,-118.3012,060372970005012,060372969013005,060372970005000,,,
33.7297,-118.2946,060372969013005,060372969012002,060372969011008,,,
33.7297,-118.2924,060372969012002,060372969011008,060372969012001,060372969011007,,
33.7297,-118.2919,060372969011007,060372969012001,,,,
33.7297,-118.2902,060372969011007,060372969012001,060372969011006,060372969012000,,
33.7297,-118.2885,060372969011006,060372969012000,,,,
33.7297,-118.288,060372969011006,060372969012000,060372971201004,060372971201011,,
33.7297,-118.2857,060372971201005,060372971201010,060372971201004,060372971201011,,
33.7297,-118.2836,060372971201005,060372971201006,060372971201010,060372971201009,,
33.7297,-118.2814,060372971201006,060372971201007,060372971201009,060372971201008,,
33.7297,-118.2805,060372971201007,060379800311099,060372971201008,,,
33.7298,-118.3119,060372970001005,060372970002011,060372970001014,,,
33.7298,-118.3056,060372970005002,060372970005001,060372970005003,060372970005013,,
33.7299,-118.3083,060372970005003,060372970005006,,,,
33.7302,-118.2751,060379800311107,060379800311106,,,,
33.7305,-118.3074,060372970005002,060372970005003,,,,
33.7306,-118.3012,060372970005000,060372969013005,060372970004009,060372969013004,,
33.7306,-118.299,060372969013005,060372969013004,,,,
33.7306,-118.2946,060372969013005,060372969011008,060372969011003,,,
33.7306,-118.2924,060372969011008,060372969011003,060372969011007,060372969011004,,
33.7306,-118.2902,060372969011007,060372969011004,060372969011006,060372969011005,,
33.7306,-118.2879,060372971201003,060372971201004,060372969011005,060372969011006,,
33.7306,-118.2857,060372971201002,060372971201005,060372971201003,060372971201004,,
33.7306,-118.2836,060372971201002,060372971201005,060372971201001,060372971201006,,
33.7306,-118.2814,060372971201001,060372971201000,060372971201006,060372971201007,,
33.7306,-118.2805,060372971201000,060379800311099,060372971201007,,,
33.7307,-118.3119,060372970001005,060372970002010,060372970002011,,,
33.7307,-118.3097,060372970005006,060372970002010,060372970002011,,,
33.7307,-118.3059,060372970004011,060372970005002,,,,
33.7307,-118.3056,060372970004011,060372970004010,060372970005002,060372970005001,,
33.7307,-118.3034,060372970004010,060372970004009,060372970005001,060372970005000,,
33.7309,-118.28,060379800311100,060379800311099,,,,
33.7311,-118.3097,060372970005006,060372970002010,060372970005005,,,
33.7315,-118.3141,060372970001005,060372970001007,060372970001006,,,
33.7315,-118.3012,060372970004009,060372969013004,060372970004007,060372969013003,,
33.7315,-118.299,060372969013004,060372969013005,060372969013003,060372969013002,,
33.7315,-118.2971,060372969013005,060372969013002,,,,
33.7315,-118.2968,060372969013005,060372969013002,060372969013001,,,
33.7315,-118.2957,060372969013005,060372969013000,060372969013001,,,
33.7315,-118.2946,060372969013005,060372969013000,060372969011003,060372969011002,,
33.7315,-118.2924,060372969011003,060372969011002,060372969011004,060372969011001,,
33.7315,-118.2902,060372969011004,060372969011001,060372969011005,060372969011000,,
33.7315,-118.2879,060372971201003,060372971102011,060372969011005,060372969011000,,
33.7315,-118.2857,060372971102010,060372971201002,060372971102011,060372971201003,,
33.7315,-118.2836,060372971102010,060372971201002,060372971102009,060372971201001,,
33.7315,-118.2814,060372971102009,060372971102008,060372971201001,060372971201000,,
33.7315,-118.2805,060372971102008,060372971201000,060379800311098,060379800311099,,
33.7316,-118.3129,060372970001006,060372970001018,060372970001005,,,
33.7316,-118.3119,060372970001018,060372970001005,060372970002008,060372970002010,,
33.7316,-118.3097,060372970005005,060372970002008,060372970002010,,,
33.7316,-118.3078,060372970005004,060372970004005,060372970004011,,,
33.7316,-118.3056,060372970004005,060372970004006,060372970004011,060372970004010,,
33.7316,-118.3034,060372970004006,060372970004007,060372970004010,060372970004009,,
33.7319,-118.3097,060372970002008,060372970005005,,,,
33.732,-118.2758,060379800311107,060379800311106,,,,
33.7321,-118.3146,060372970001007,060372970001005,,,,
33.7321,-118.295,060372969013000,,,,,
33.7322,-118.3096,060372970005005,060372970002008,060372970005004,,,
33.7324,-118.3139,060372970001007,,,,,
33.7324,-118.3129,060372970001006,060372970001018,,,,
33.7324,-118.2946,060372969013000,060372969023004,060372969011002,060372969021008,,
33.7324,-118.2924,060372969011002,060372969021008,060372969011001,060372969021007,,
33.7324,-118.2902,060372969011001,060372969021007,060372969011000,060372969021006,,
33.7324,-118.2879,060372971102011,060372971102004,060372969011000,060372969021006,,
33.7324,-118.2857,060372971102005,060372971102010,060372971102004,060372971102011,,
33.7324,-118.2836,060372971102005,060372971102010,060372971102006,060372971102009,,
33.7324,-118.2814,060372971102006,060372971102007,060372971102009,060372971102008,,
33.7324,-118.2805,060372971102007,060372971102008,060379800311098,,,
33.7325,-118.3119,060372970001018,060372970002008,,,,
33.7325,-118.3056,060372970004004,060372970004002,060372970004005,060372970004006,,
33.7325,-118.3042,060372970004002,060372970004006,,,,
33.7325,-118.3034,060372970004002,060372970004008,060372970004006,060372970004007,,
33.7325,-118.3012,060372970004008,060372969023003,060372970004007,060372969013003,,
33.7325,-118.299,060372969023003,060372969023002,060372969013003,060372969013002,,
33.7325,-118.2968,060372969023002,060372969023004,060372969013002,060372969013001,,
33.7326,-118.305,060372970004002,,,,,
33.7326,-118.2765,060379800311106,,,,,
33.7327,-118.28,060379800311098,060379800311097,,,,
33.7328,-118.3152,060372970001005,060372970001007,060372970001008,,,
33.7329,-118.3136,060372970001006,060372970001007,,,,
33.7329,-118.3045,060372970004002,,,,,
33.7329,-118.2836,060372971102005,060372971102006,,,,
33.7329,-118.2792,060379800311105,,,,,
33.7332,-118.3034,060372970004002,060372970004008,,,,
33.7332,-118.2775,060379800311121,,,,,
33.7333,-118.3137,060372970001004,060372970001003,060372970001007,060372970001006,,
33.7333,-118.3129,060372970001006,060372970001003,060372970001018,060372970001002,,
33.7333,-118.3119,060372970001018,060372970002008,060372970001002,,,
33.7333,-118.2879,060372971102004,060372971102003,060372969021006,060372969021005,,
33.7333,-118.2857,060372971102005,060372971102002,060372971102004,060372971102003,,
33.7333,-118.2836,060372971102002,060372971102005,060372971102001,060372971102006,,
33.7333,-118.2814,060372971102001,060372971102006,060372971102000,060372971102007,,
33.7333,-118.2805,060372971102000,060372971102007,060379800311098,,,
33.7334,-118.3119,060372970001002,060372970001018,060372970002009,060372970002008,,
33.7334,-118.3078,060372970002007,060372970004003,060372970004004,,,
33.7334,-118.3059,060372970004003,060372970004004,,,,
33.7334,-118.3056,060372970004003,060372970004002,060372970004004,,,
33.7334,-118.3012,060372970004008,060372969022006,060372969023003,,,
33.7334,-118.299,060372969022006,060372969023001,060372969023003,060372969023002,,
33.7334,-118.2968,060372969023001,060372969023000,060372969023002,060372969023004,,
33.7334,-118.2946,060372969023000,060372969021003,060372969023004,060372969021008,,
33.7334,-118.2924,060372969021003,060372969021004,060372969021008,060372969021007,,
33.7334,-118.2902,060372969021004,060372969021005,060372969021007,060372969021006,,
33.7335,-118.27,060379800311066,,,,,
33.7336,-118.3154,060372970001008,,,,,
33.7339,-118.3096,060372970002008,060372970002007,060372970002009,060372970002005,,
33.7339,-118.3034,060372970004001,060372970004000,060372970004002,060372970004008,,
33.7339,-118.299,060372969022006,060372969023001,,,,
33.7341,-118.2791,060379800311105,060379800311121,,,,
33.7342,-118.3143,060372970001004,060372970001003,,,,
33.7342,-118.2902,060372969021004,060372969021001,060372969021005,060372969021000,,
33.7342,-118.2879,060372971102003,060372971101011,060372969021005,060372969021000,,
33.7342,-118.2857,060372971102002,060372971101012,060372971102003,060372971101011,,
33.7342,-118.2836,060372971102002,060372971101012,060372971102001,060372971101013,,
33.7342,-118.2814,060372971101013,060372971102001,060372971101014,060372971102000,,
33.7343,-118.3131,060372970001002,060372970001003,,,,
33.7343,-118.3119,060372970001002,060372970002009,,,,
33.7343,-118.3056,060372970004003,060372970004002,,,,
33.7343,-118.299,060372969022006,060372969022008,060372969023001,,,
33.7343,-118.2968,060372969022008,060372969022009,060372969023001,060372969023000,,
33.7343,-118.2946,060372969022009,060372969021002,060372969023000,060372969021003,,
33.7343,-118.2928,060372969021002,060372969021003,,,,
33.7343,-118.2924,060372969021002,060372969021001,060372969021003,060372969021004,,
33.7343,-118.2782,060379800311121,,,,,
33.7344,-118.3067,060372970004003,,,,,
33.7345,-118.3156,060372970001005,060372970001008,060372970001004,,,
33.7345,-118.3012,060372970004000,060372969022007,060372970004008,060372969022006,,
33.7345,-118.279,060379800311121,060379800311105,,,,
33.7346,-118.3093,060372970002005,,,,,
33.7347,-118.2842,060372971101012,,,,,
33.735,-118.3158,060372970001001,060372970001005,060372970001004,,,
33.7351,-118.2857,060372971101012,060372971101011,060372971101008,060372971101009,,
33.7351,-118.2835,060372971101013,060372971101016,060372971101012,060372971101008,,
33.7351,-118.2814,060372971101013,060372971101016,060372971101014,060372971101015,,
33.7351,-118.2804,060379800311098,060372971101014,060372971101015,,,
33.7351,-118.2705,060379800311062,,,,,
33.7352,-118.3149,060372970001001,060372970001004,060372970001000,060372970001003,,
33.7352,-118.3137,060372970001000,060372970001002,060372970001003,,,
33.7352,-118.3119,060372970001000,060372970001002,060372970002003,060372970002009,,
33.7352,-118.3097,060372970002004,060372970002005,060372970002009,,,
33.7352,-118.3056,060372970003007,060372970004003,060372970003006,060372970004002,,
33.7352,-118.3034,060372970003006,060372970004001,060372970003008,060372970004000,,
33.7352,-118.3012,060372970003008,060372970004000,060372969022005,060372969022007,,
33.7352,-118.299,060372969022005,060372969022006,060372969022004,060372969022008,,
33.7352,-118.2968,060372969022004,060372969022008,060372966003009,060372969022009,,
33.7352,-118.2946,060372966003009,060372969022009,060372966003008,060372969021002,,
33.7352,-118.2924,060372966003008,060372969021002,060372966002009,060372969021001,,
33.7352,-118.2923,060372966002009,060372966003008,060372969021001,060372969021002,,
33.7352,-118.2902,060372966002009,060372966002008,060372969021001,060372969021000,,
33.7352,-118.2901,060372966002008,060372966002009,060372969021000,060372969021001,,
33.7352,-118.2879,060372971101009,060372966002008,060372971101011,060372969021000,,
33.7353,-118.3164,060372970001001,060372970001005,,,,
33.7353,-118.299,060372969022005,060372969022004,,,,
33.7353,-118.2789,060379800311106,,,,,
33.7353,-118.2654,060379800311062,060379800311065,,,,
33.7354,-118.3077,060372970003007,060372970004003,060372970002007,,,
33.7358,-118.3158,060372970001001,,,,,
33.736,-118.2857,060372971101008,060372971101009,060372971101006,060372971101010,,
33.736,-118.2835,060372971101016,060372971101005,060372971101008,060372971101006,,
33.736,-118.2814,060372971101016,060372971101005,060372971101015,060372971101004,,
33.736,-118.2804,060379800311098,060372971101015,060372971101004,,,
33.7361,-118.3097,060372970002004,060372970002001,060372970002005,060372970002006,,
33.7361,-118.3087,060372970002007,060372970002006,060372970002005,,,
33.7361,-118.3077,060372970003007,060372970003004,060372970002007,060372970002006,,
33.7361,-118.3056,060372970003004,060372970003007,060372970003005,060372970003006,,
33.7361,-118.3034,060372970003005,060372970003006,060372970003001,060372970003008,,
33.7361,-118.3027,060372970003001,060372970003008,,,,
33.7361,-118.3019,060372970003001,060372970003008,060372970003000,,,
33.7361,-118.3012,060372970003000,060372970003008,060372969022002,060372969022005,,
33.7361,-118.299,060372969022002,060372969022005,060372969022003,060372969022004,,
33.7361,-118.2968,060372969022003,060372969022004,060372966003006,060372966003009,,
33.7361,-118.295,060372966003006,060372966003009,,,,
33.7361,-118.2946,060372966003006,060372966003009,060372966003007,060372966003008,,
33.7361,-118.2923,060372966002006,060372966003007,060372966002009,060372966003008,,
33.7361,-118.2901,060372966002007,060372966002006,060372966002008,060372966002009,,
33.7361,-118.2879,060372971101010,060372966002007,060372971101009,060372966002008,,
33.7362,-118.314,060372970001000,,,,,
33.7363,-118.3166,060372964011021,060372964011022,060372970001010,060372970001009,060372970001001,
33.7363,-118.315,060372970001001,060372964011022,060372970001000,060372964011024,,
33.7363,-118.312,060372970001000,,,,,
33.7365,-118.3173,060372964011026,060372970001011,060372970001010,,,
33.7365,-118.3108,060372970002002,060372970002003,060372970002001,060372970002004,,
33.7365,-118.2923,060372966002006,060372966003007,,,,
33.7366,-118.3077,060372970003004,060372970002006,,,,
33.7368,-118.3119,060372964011024,060372970002002,060372970001000,060372970002003,,
33.7368,-118.265,060379800311061,060379800311101,060379800311065,,,
33.7369,-118.2835,060372971101005,060372971101001,060372971101006,060372971101007,,
33.7369,-118.2814,060372971101005,060372971101001,060372971101004,060372971101000,,
33.7369,-118.2804,060379800311098,060372971101004,060372971101000,,,
33.737,-118.3097,060372970002001,060372970002006,060372970002000,,,
33.737,-118.3077,060372970003004,060372970003003,060372970002006,060372970002000,,
33.737,-118.3056,060372970003004,060372970003003,060372970003005,060372970003002,,
33.737,-118.3034,060372970003002,060372970003005,060372970003001,,,
33.737,-118.3019,060372970003001,060372970003000,,,,
33.737,-118.3012,060372970003000,060372969022001,060372969022002,,,
33.737,-118.2993,060372969022001,060372969022002,,,,
33.737,-118.299,060372969022001,060372969022002,060372969022000,060372969022003,,
33.737,-118.2967,060372966003005,060372966003006,060372969022000,060372969022003,,
33.737,-118.2945,060372966003004,060372966003007,060372966003005,060372966003006,,
